suburb,ABERDARE,ABERDEEN,ABERGLASSLYN,ABERMAIN,ACACIA GARDENS,ADAMSTOWN HEIGHTS,ADAMSTOWN,ALBION PARK RAIL,ALBION PARK,ALBURY,ALEXANDRIA,ALLAMBIE HEIGHTS,ALSTONVILLE,AMBARVALE,ANNA BAY,ANNANDALE,ARMIDALE,ASHFIELD,ASHMONT,ASHTONFIELD,AUBURN,AUSTINMER,AVALON BEACH,AVOCA BEACH,BALGOWLAH HEIGHTS,BALGOWNIE,BALLINA,BALMAIN,BANGALOW,BANGOR,BANKSTOWN,BANORA POINT,BARDIA,BARGO,BAROOGA,BARRACK HEIGHTS,BASIN VIEW,BASS HILL,BATEAU BAY,BATEHAVEN,BATHURST,BAULKHAM HILLS,BAYVIEW,BEACON HILL,BEAUMONT HILLS,BEECROFT,BEGA,BELFIELD,BELLA VISTA,BELLEVUE HILL,BELLINGEN,BELMONT NORTH,BELMONT,BELMORE,BELROSE,BENSVILLE,BERALA,BERESFIELD,BERKELEY VALE,BERKELEY,BEROWRA,BEVERLY HILLS,BEXLEY,BILAMBIL HEIGHTS,BILGOLA PLATEAU,BIRCHGROVE,BLACKETT,BLACKHEATH,BLACKTOWN,BLAKEHURST,BLAXLAND,BLAYNEY,BLIGH PARK,BLUE HAVEN,BOAMBEE EAST,BOGANGAR,BOLTON POINT,BOLWARRA HEIGHTS,BOMADERRY,BONDI JUNCTION,BONNELLS BAY,BONNY HILLS,BONNYRIGG HEIGHTS,BONNYRIGG,BOOROOMA,BOSSLEY PARK,BOTANY,BOURKELANDS,BOWRAL,BRADBURY,BROKEN HILL,BRONTE,BROULEE,BUDGEWOI,BUFF POINT,BULLI,BUNDANOON,BUNGENDORE,BURRADOO,BURRANEER,BURRILL LAKE,BURWOOD,BYRON BAY,CABRAMATTA WEST,CABRAMATTA,CALALA,CALLALA BAY,CAMBRIDGE PARK,CAMDEN SOUTH,CAMDEN,CAMERON PARK,CAMMERAY,CAMPBELLTOWN,CANLEY HEIGHTS,CANLEY VALE,CANOWINDRA,CARDIFF SOUTH,CARDIFF,CARINGBAH SOUTH,CARINGBAH,CARLINGFORD,CASINO,CASTLE HILL,CASTLECRAG,CASUARINA,CASULA,CATALINA,CAVES BEACH,CECIL HILLS,CESSNOCK,CHAIN VALLEY BAY,CHARLESTOWN,CHARMHAVEN,CHATSWOOD,CHERRYBROOK,CHESTER HILL,CHIPPING NORTON,CHISHOLM,CLAREMONT MEADOWS,COBAR,COBBITTY,COFFS HARBOUR,COLEBEE,COLLAROY,COLYTON,CONCORD WEST,CONCORD,CONDELL PARK,CONDOBOLIN,COOKS HILL,COOMA,COONABARABRAN,COORANBONG,COOTAMUNDRA,COPACABANA,CORDEAUX HEIGHTS,CORLETTE,COROWA,CORRIMAL,COWRA,CRANEBROOK,CREMORNE,CRESTWOOD,CROMER,CRONULLA,CROOKWELL,CROWS NEST,CROYDON PARK,CROYDON,CULBURRA BEACH,CULCAIRN,CUMBALUM,CURRANS HILL,DALMENY,DAPTO,DARLINGHURST,DEAN PARK,DEE WHY,DENHAM COURT,DENILIQUIN,DENISTONE,DOONSIDE,DORA CREEK,DORRIGO,DOVER HEIGHTS,DRUMMOYNE,DUBBO,DULWICH HILL,DUNDAS VALLEY,DUNGOG,DURAL,EAGLE VALE,EARLWOOD,EAST ALBURY,EAST BALLINA,EAST GOSFORD,EAST KEMPSEY,EAST LINDFIELD,EAST LISMORE,EAST MAITLAND,EAST RYDE,EAST TAMWORTH,EASTWOOD,EDEN,EDENSOR PARK,EDGEWORTH,EDMONDSON PARK,EGLINTON,ELANORA HEIGHTS,ELDERSLIE,ELEEBANA,ELERMORE VALE,EMERALD BEACH,EMU HEIGHTS,EMU PLAINS,ENGADINE,ENMORE,EPPING,ERINA,ERMINGTON,ERSKINE PARK,ERSKINEVILLE,ESCHOL PARK,ETTALONG BEACH,EVANS HEAD,FAIRFIELD WEST,FAIRFIELD,FAIRLIGHT,FAIRY MEADOW,FARMBOROUGH HEIGHTS,FAULCONBRIDGE,FERN BAY,FIGTREE,FINLEY,FIVE DOCK,FLETCHER,FLINDERS,FORBES,FOREST HILL,FORESTVILLE,FORRESTERS BEACH,FORSTER,FRENCHS FOREST,FRESHWATER,GATESHEAD,GEORGES HALL,GEORGETOWN,GERRINGONG,GILGANDRA,GILLIESTON HEIGHTS,GIRRAWEEN,GLADESVILLE,GLEBE,GLEDSWOOD HILLS,GLEN ALPINE,GLEN INNES,GLENBROOK,GLENDALE,GLENDENNING,GLENFIELD PARK,GLENFIELD,GLENHAVEN,GLENMORE PARK,GLENROY,GLENWOOD,GLOSSODIA,GLOUCESTER,GOBBAGOMBALIN,GOL GOL,GOOGONG,GOONELLABAH,GORDON,GOROKAN,GOULBURN,GRAFTON,GRANVILLE,GREEN POINT,GREEN VALLEY,GREENACRE,GREENWELL POINT,GREGORY HILLS,GRETA,GREYSTANES,GRIFFITH,GUILDFORD WEST,GUILDFORD,GULGONG,GULMARRAD,GUNNEDAH,GWANDALAN,GYMEA BAY,GYMEA,HABERFIELD,HAMILTON SOUTH,HAMILTON,HAMLYN TERRACE,HAMMONDVILLE,HARDEN,HARRINGTON PARK,HARRINGTON,HASSALL GROVE,HAWKS NEST,HAY,HAZELBROOK,HEBERSHAM,HELENSBURGH,HILLVUE,HINCHINBROOK,HOLBROOK,HOLSWORTHY,HORNSBY HEIGHTS,HORNSBY,HORSLEY,HOWLONG,HUNTERS HILL,HUNTERVIEW,HURLSTONE PARK,HURSTVILLE,ILLAWONG,INGLEBURN,INVERELL,JAMISONTOWN,JANNALI,JERRABOMBERRA,JEWELLS,JORDAN SPRINGS,JUNEE,KANAHOOKA,KANDOS,KANWAL,KARABAR,KAREELA,KARIONG,KATOOMBA,KEIRAVILLE,KELLYVILLE RIDGE,KELLYVILLE,KELSO,KIAMA DOWNS,KIAMA,KILLARA,KILLARNEY HEIGHTS,KILLARNEY VALE,KINCUMBER,KINGS LANGLEY,KINGS PARK,KINGSCLIFF,KINGSFORD,KINGSGROVE,KINGSWOOD,KIRRAWEE,KOONAWARRA,KOORINGAL,KORORA,KOTARA,KURRI KURRI,KYOGLE,LAKE ALBERT,LAKE CATHIE,LAKE HAVEN,LAKE HEIGHTS,LAKE MUNMORAH,LAKEMBA,LALOR PARK,LAMBTON,LANE COVE NORTH,LANE COVE,LARGS,LAVINGTON,LAWRENCE,LAWSON,LEETON,LEICHHARDT,LEMON TREE PASSAGE,LENNOX HEAD,LEPPINGTON,LETHBRIDGE PARK,LEUMEAH,LEURA,LEWISHAM,LIDCOMBE,LILYFIELD,LINDFIELD,LISAROW,LISMORE HEIGHTS,LISMORE,LITHGOW,LIVERPOOL,LLANARTH,LOFTUS,LONG BEACH,LONG JETTY,LUGARNO,LURNEA,MACKSVILLE,MACLEAN,MACQUARIE FIELDS,MACQUARIE HILLS,MALUA BAY,MANILLA,MANLY,MANNERING PARK,MARAYONG,MAROUBRA,MARRICKVILLE,MARSDEN PARK,MARSFIELD,MARYLAND,MASCOT,MATRAVILLE,MAYFIELD EAST,MAYFIELD WEST,MAYFIELD,MCGRATHS HILL,MEDOWIE,MENAI,MEREWETHER,MERIMBULA,MERRYLANDS WEST,MERRYLANDS,METFORD,MIDDLETON GRANGE,MILPERRA,MINCHINBURY,MINTO,MIRANDA,MITTAGONG,MOAMA,MOLLYMOOK BEACH,MONA VALE,MOOREBANK,MOREE,MORISSET,MORTDALE,MORUYA,MOSMAN,MOSS VALE,MOUNT ANNAN,MOUNT AUSTIN,MOUNT COLAH,MOUNT DRUITT,MOUNT HUTTON,MOUNT PRITCHARD,MOUNT RIVERVIEW,MUDGEE,MULLUMBIMBY,MULWALA,MURWILLUMBAH,MUSWELLBROOK,NAMBUCCA HEADS,NARARA,NARELLAN VALE,NARELLAN,NAROOMA,NARRABRI,NARRANDERA,NARRAWEENA,NARROMINE,NARWEE,NELSON BAY,NEUTRAL BAY,NEW LAMBTON HEIGHTS,NEW LAMBTON,NEWPORT,NEWTOWN,NIAGARA PARK,NORAVILLE,NORMANHURST,NORTH ALBURY,NORTH AVOCA,NORTH BALGOWLAH,NORTH BONDI,NORTH CURL CURL,NORTH EPPING,NORTH GOSFORD,NORTH LAMBTON,NORTH NOWRA,NORTH RICHMOND,NORTH ROCKS,NORTH ROTHBURY,NORTH RYDE,NORTH TAMWORTH,NORTH TURRAMURRA,NORTHBRIDGE,NORTHMEAD,NOWRA,OAK FLATS,OAKHURST,OATLANDS,OATLEY,OBERON,OCEAN SHORES,OLD BAR,ORAN PARK,ORANGE,OXLEY VALE,OYSTER BAY,PADDINGTON,PADSTOW HEIGHTS,PADSTOW,PALM BEACH,PANANIA,PARKES,PEAKHURST,PEMULWUY,PENNANT HILLS,PENRITH,PENSHURST,PICNIC POINT,PICTON,PITT TOWN,PLUMPTON,POINT CLARE,PORT KEMBLA,PORT MACQUARIE,POTTSVILLE,PRESTONS,PUNCHBOWL,PUTNEY,PYMBLE,QUAKERS HILL,QUEANBEYAN EAST,QUEANBEYAN WEST,QUEANBEYAN,RABY,RANDWICK,RANKIN PARK,RATHMINES,RAYMOND TERRACE,REDFERN,REDHEAD,REVESBY,RICHMOND,RIVERSTONE,RIVERWOOD,ROOTY HILL,ROPES CROSSING,ROSE BAY,ROSEBERY,ROSELANDS,ROSEMEADOW,ROSEVILLE,ROUSE HILL,ROZELLE,RUSE,RUTHERFORD,RYDALMERE,RYDE,SALAMANDER BAY,SAN REMO,SANCTUARY POINT,SANDY BEACH,SANS SOUCI,SAPPHIRE BEACH,SARATOGA,SAWTELL,SCHOFIELDS,SCONE,SEAFORTH,SEFTON,SEVEN HILLS,SHELL COVE,SHELLHARBOUR,SHOAL BAY,SHOALHAVEN HEADS,SHORTLAND,SILVERDALE,SINGLETON HEIGHTS,SINGLETON,SMITHFIELD,SOUTH COOGEE,SOUTH GRAFTON,SOUTH GRANVILLE,SOUTH NOWRA,SOUTH PENRITH,SOUTH TAMWORTH,SOUTH TURRAMURRA,SOUTH WENTWORTHVILLE,SOUTH WEST ROCKS,SOUTH WINDSOR,SPEERS POINT,SPRING FARM,SPRINGFIELD,SPRINGWOOD,ST ANDREWS,ST CLAIR,ST GEORGES BASIN,ST HELENS PARK,ST IVES,ST MARYS,ST PETERS,STANHOPE GARDENS,STANMORE,STOCKTON,STRATHFIELD,SUFFOLK PARK,SUMMER HILL,SUMMERLAND POINT,SURF BEACH,SURRY HILLS,SUSSEX INLET,SUTHERLAND,SWANSEA,SYLVANIA,TAHMOOR,TANILBA BAY,TAREE,TATTON,TEA GARDENS,TELARAH,TEMORA,TENAMBIT,TENTERFIELD,TERRANORA,TERRIGAL,THE PONDS,THIRROUL,THORNLEIGH,THORNTON,THURGOONA,TIGHES HILL,TOCUMWAL,TOLLAND,TOONGABBIE,TOORMINA,TORONTO,TOUKLEY,TREGEAR,TULLIMBAR,TUMBARUMBA,TUMBI UMBI,TUMUT,TUNCURRY,TURA BEACH,TUROSS HEAD,TURRAMURRA,TURVEY PARK,TWEED HEADS SOUTH,TWEED HEADS WEST,ULLADULLA,UMINA BEACH,UNANDERRA,URALLA,URUNGA,VALENTINE,VAUCLUSE,VINCENTIA,WADALBA,WAGGA WAGGA,WAHROONGA,WALLERAWANG,WALLSEND,WAMBERAL,WANGI WANGI,WARATAH WEST,WARATAH,WARILLA,WARNERS BAY,WARRAGAMBA,WARRAWONG,WARRIEWOOD,WATANOBBI,WATTLE GROVE,WAUCHOPE,WELLINGTON,WENTWORTH FALLS,WENTWORTHVILLE,WERRINGTON COUNTY,WERRINGTON DOWNS,WERRINGTON,WEST ALBURY,WEST BATHURST,WEST HOXTON,WEST KEMPSEY,WEST PENNANT HILLS,WEST PYMBLE,WEST TAMWORTH,WEST WALLSEND,WEST WOLLONGONG,WEST WYALONG,WESTDALE,WESTLEIGH,WESTON,WETHERILL PARK,WHALAN,WHEELER HEIGHTS,WILLOUGHBY,WILTON,WINDRADYNE,WINGHAM,WINMALEE,WINSTON HILLS,WOLLONGBAR,WOODBERRY,WOODBINE,WOODCROFT,WOOLGOOLGA,WOOLLAHRA,WOONGARRAH,WOONONA,WORONORA HEIGHTS,WORRIGEE,WOY WOY,WYOMING,WYONG,WYONGAH,YAGOONA,YAMBA,YASS,YOUNG
min12,0.161791045,0.084776119,0.039385075,0.266865672,0.045970149,0.112597015,0.313432836,0.139701493,0.28,0.00119403,0.085791045,0.088119403,0.234626866,0.056119403,0.097791045,0.182686567,0.087164179,0.05480597,0.142447761,0.12,0.08919403,0.444776119,0.048358209,0.143880597,0.17038806,0.109850746,0.157014925,0.284298507,0.062686567,0.12238806,0.051820896,0.034029851,0.038507463,0.216716418,0.115223881,0.337313433,0.078208955,0.065074627,0.074149254,0.048955224,0.04238806,0.109253731,0.072298507,0.27761194,0.301492537,0.385074627,0.289922388,0.099701493,0.11641791,0.197253731,0.081313433,0.176119403,0.124537313,0.154029851,0.135522388,0.193074627,0.094447761,0.159402985,0.120119403,0.122985075,0.09480597,0.146268657,0.14280597,0.313432836,0.582089552,0.098507463,0.082985075,0.100895522,0.170865672,0.105671642,0.339343284,0.141492537,0.289552239,0.097313433,0.122149254,0.063283582,0.090268657,0.069253731,0.111044776,0.094328358,0.048358209,0.060298507,0.106029851,0.104477612,0.124776119,0.031641791,0.394626866,0.070567164,0.089552239,0.091343284,0.079701493,0.265671642,0.16360597,0.327164179,0.127164179,0.044776119,0.086567164,0.263283582,0.12358209,0.308656716,0.165373134,0.071044776,0.066268657,0.079402985,0.090149254,0.054328358,0.158206567,0.289552239,0.088,0.296716418,0.062686567,0.029253731,0.026626866,0.105373134,0.155820896,0.12,0.07641791,0.162029851,0.007283582,0.105671642,0.065671642,0.313432836,0.087761194,0.064597015,0.125970149,0.215522388,0.309253731,0.16441791,0.126567164,0.040119403,0.11880597,0.511641791,0.057432836,0.041432836,0.079402985,0.050029851,0.024,0.082985075,0.070447761,0.148656716,0.364179104,0.111641791,0.172537313,0.031641791,0.125970149,0.486567164,0.109014925,0.082985075,0.057791045,0.091343284,0.034626866,0.24519403,0.182089552,0.085373134,0.081313433,0.373134328,0.104238806,0.104477612,0.265671642,0.130746269,0.12238806,0.036776119,0.264477612,0.057313433,0.071044776,0.194029851,0.113552239,0.11761194,0.498507463,0.100895522,0.135402985,0.127164179,0.010746269,0.157373134,0.134089552,0.061492537,0.093731343,0.104955224,0.158208955,0.12238806,0.00758209,0.432835821,0.024477612,0.136119403,0.17038806,0.045850746,0.397253731,0.13921791,0.119283582,0.025074627,0.391044776,0.01361194,0.231044776,0.179701493,0.391044776,0.100298507,0.272955224,0.195820896,0.110447761,0.184477612,0.05480597,0.082985075,0.086567164,0.075820896,0.067462687,0.117253731,0.034865672,0.184477612,0.161791045,0.090746269,0.111641791,0.079164179,0.165373134,0.175522388,0.445134328,0.671641791,0.066985075,0.047402985,0.102089552,0.19880597,0.149850746,0.063283582,0.182089552,0.007641791,0.12238806,0.213373134,0.397253731,0.105671642,0.153671642,0.086567164,0.105671642,0.136955224,0.077014925,0.298507463,0.040955224,0.12238806,0.016119403,0.168238806,0.021731343,0.122865672,0.076895522,0.166567164,0.244656716,0.058626866,0.067462687,0.26119403,0.352956418,0.26519403,0.162985075,0.190089552,0.123726806,0.266865672,0.098507463,0.2,0.053134328,0.084656716,0.105552239,0.124179104,0.456716418,0.095641791,0.117014925,0.05361194,0.217910448,0.077014925,0.280477612,0.124776119,0.115552239,0.191641791,0.087761194,0.074626866,0.143283582,0.151044776,0.151283582,0.084179104,0.043283582,0.110447761,0.088477612,0.165373134,0.108059701,0.272597015,0.067641791,0.12358209,0.238208955,0.037420896,0.765970149,0.259701493,0.069731343,0.20358209,0.148298507,0.165373134,0.225074627,0.291940299,0.075343284,0.112597015,0.056716418,0.217910448,0.134328358,0.208358209,0.15880597,0.099391045,0.086089552,0.480597015,0.103283582,0.125970149,0.096716418,0.081791045,0.257313433,0.122985075,0.13480597,0.079402985,0.005850746,0.066626866,0.420895522,0.007164179,0.093134328,0.52238806,0.058208955,0.039104478,0.041671642,0.060059701,0.180895522,0.04,0.289552239,0.07880597,0.092537313,0.289552239,0.126567164,0.148955224,0.065074627,0.111283582,0.136716418,0.068656716,0.077001552,0.125373134,0.071641791,0.158925373,0.182089552,0.12238806,0.011343284,0.110447761,0.314626866,0.059402985,0.079044776,0.113313433,0.127164179,0.110149254,0.099402985,0.028059701,0.114029851,0.447283582,0.049552239,0.140298507,0.142686567,0.564179104,0.112835821,0.229850746,0.070447761,0.151044776,0.103880597,0.339701493,0.200597015,0.098308537,0.530746269,0.12119403,0.083940299,0.155701493,0.109253731,0.259701493,0.139701493,0.143880597,0.077014925,0.253731343,0.20358209,0.697910448,0.080597015,0.034029851,0.154925373,0.094925373,0.064358209,0.256119403,0.046447761,0.128358209,0.081791045,0.313432836,0.303880597,0.090746269,0.029492537,0.096119403,0.123104478,0.039522388,0.087761194,0.129552239,0.136716418,0.115701493,0.289074627,0.086925373,0.090547343,0.282626866,0.289552239,0.060776119,0.066268657,0.307462687,0.127164179,0.045970149,0.178985075,0.112835821,1,0.285373134,0.142686567,0.114029851,0.031044776,0.136716418,0.093134328,0.068059701,0.105671642,0.110447761,0.092537313,0.083940299,0.128835821,0.03880597,0.089671642,0.19880597,0.068656716,0.16358209,0.122149254,0.135522388,0.061731343,0.148537313,0.121492537,0.151044776,0.19761194,0.088955224,0.03880597,0.20119403,0.051940299,0.134352239,0.127164179,0.158208955,0.174686567,0.024238806,0.031641791,0.03241791,0.077014925,0.074626866,0.223104478,0.142686567,0.108656716,0.386865672,0.11761194,0.350447761,0.214029851,0.016119403,0.104835821,0.312238806,0.102089552,0.04358209,0.313432836,0.170928716,0.36119403,0.128358209,0.370746269,0.023761194,0.129552239,0.456716418,0.153432836,0.395343284,0.149850746,0.17361194,0.104835821,0.209552239,0.131940299,0.048358209,0.108059701,0.083223881,0.079402985,0.340298507,0.139104478,0.104716418,0.430447761,0.380776119,0.09158209,0.131940299,0.034029851,0.085850746,0.325373134,0.294089552,0.26358209,0.091152239,0.093134328,0.12119403,0.066268657,0.494925373,0.069850746,0.12358209,0.299104478,0.160625672,0.124179104,0.101492537,0.155104478,0.325014925,0.151140299,0.075820896,0.134328358,0.008955224,0.134328358,0.110447761,0.077014925,0.110447761,0.086567164,0.08358209,0.091820896,0.188179104,0.385074627,0.155820896,0.163283582,0.137910448,0.258985075,0.039402985,0.506865672,0.015761194,0.192835821,0.213731343,0.211940299,0.035701493,0.134328358,0.076716418,0.232238806,0.140895522,0,0.128358209,0.082865672,0.118208955,0.289552239,0.073134328,0.418507463,0.31641791,0.204179104,0.079164179,0.339701493,0.12,0.155223881,0.075223881,0.04358209,0.19761194,0.44680597,0.103880597,0.160597015,0.132776119,0.018507463,0.006328358,0.126292537,0.226268657,0.168358209,0.100895522,0.068059701,0.432835821,0.139104478,0.137910448,0.337910448,0.327761194,0.238208955,0.090746269,0.057910448,0.099701493,0.083701493,0.031522388,0.150567164,0.089432836,0.057910448,0.194029851,0.08238806,0.108059701,0.204776119,0.031641791,0.265671642,0.133373134,0.060537313,0.128358209,0.106268657,0.028776119,0.069253731,0.065074627,0.155462687,0.162985075,0.110447761,0.301492537,0.033791045,0.093731343,0.064477612,0.114029851,0.078925373,0.087164179,0.171343284,0.115223881,0.087164179,0.131343284,0.231761194,0.273432836,0.152597015,0.19880597,0.062686567,0.085373134,0.119761194,0.143880597,0.177313433,0.048597015,0.047641791,0.095283582,0.154746269,0.095152239,0.131940299,0.020358209,0.958208955,0.385074627,0.223641791,0.318208955,0.213731343,0.077432836,0.112537313,0.420895522,0.085373134,0.302686567,0.174925373,0.132537313,0.021731343,0.04561194,0.047164179,0.213134328,0.104477612,0.236537313,0.120358209,0.423283582,0.093731343,0.272358209,0.2,0.118985075,0.04358209,0.023880597,0.118447761,0.032835821,0.743283582,0.053134328,0.023283582,0.041910448,0.084179104,0.186865672,0.088955224,0.098507463,0.099283582,0.117731343,0.032477612,0.432835821,0.332537313,0.072238806,0.109253731,0.095044776,0.148656716,0.102089552,0.217910448,0.20358209,0.108059701,0.124776119,0.127761194,0.022089552,0.217910448,0.151641791,0.072150448,0.217910448,0.069373134,0.088776119,0.127402985,0.573134328,0.050507463,0.02841791,0.184477612,0.089910448,0.063880597,0.007761194,0.015223881,0.122507463,0.336238806,0.099701493,0.153552239,0.320597015,0.180537313,0.207761194,0.016776119,0.087462687,0.308656716,0.175044776,0.134686567,0.289552239,0.114029851,0.336119403,0.115223881,0.546268657,0.111343284,0.079880597,0.285970149,0.11761194,0.367164179,0.08,0.078328358,0.039164179,0.113432836,0.075820896,0.189253731,0.026865672,0.138865672,0.067164179
